chunk_id,sent_local_id,conllu_id,form,upos,start_char,end_char
1869_tarchetti_fosca_q1,24,9,mi,PRON,26205,26207
1869_tarchetti_fosca_q1,24,10,da,ADP,26208,26210
1869_tarchetti_fosca_q1,24,11,lei,PRON,26211,26214
1869_tarchetti_fosca_q1,24,12,.,PUNCT,26214,26215
1869_tarchetti_fosca_q1,25,1,Là,ADV,26216,26218
1869_tarchetti_fosca_q1,25,2,",",PUNCT,26218,26219
1869_tarchetti_fosca_q1,25,3,in,ADP,26220,26222
1869_tarchetti_fosca_q1,25,4,quella,DET,26223,26229
1869_tarchetti_fosca_q1,25,5,stanza,NOUN,26230,26236
1869_tarchetti_fosca_q1,25,6,",",PUNCT,26236,26237
1869_tarchetti_fosca_q1,25,7,le,PRON,26238,26240
1869_tarchetti_fosca_q1,25,8,ero,AUX,26241,26244
1869_tarchetti_fosca_q1,25,9,vicino,ADV,26245,26251
1869_tarchetti_fosca_q1,25,10,;,PUNCT,26251,26252
1869_tarchetti_fosca_q1,26,1,non,ADV,26253,26256
1869_tarchetti_fosca_q1,26,2,la,PRON,26257,26259
1869_tarchetti_fosca_q1,26,3,vedevo,VERB,26260,26266
1869_tarchetti_fosca_q1,26,4,",",PUNCT,26266,26267
1869_tarchetti_fosca_q1,26,5,ma,CCONJ,26268,26270
1869_tarchetti_fosca_q1,26,6,sapevo,VERB,26271,26277
1869_tarchetti_fosca_q1,26,7,di,ADP,26278,26280
1869_tarchetti_fosca_q1,26,8-9,esserle,_,26281,26288
1869_tarchetti_fosca_q1,26,8,esser,AUX,26281,26286
1869_tarchetti_fosca_q1,26,9,le,PRON,26286,26288
1869_tarchetti_fosca_q1,26,10,vicino,ADV,26289,26295
1869_tarchetti_fosca_q1,26,11,.,PUNCT,26295,26296
1869_tarchetti_fosca_q1,27,1,E,CCONJ,26298,26299
1869_tarchetti_fosca_q1,27,2,poi,ADV,26300,26303
1869_tarchetti_fosca_q1,27,3,",",PUNCT,26303,26304
1869_tarchetti_fosca_q1,27,4,la,PRON,26305,26307
1869_tarchetti_fosca_q1,27,5,sentiva,VERB,26308,26315
1869_tarchetti_fosca_q1,27,6,!,PUNCT,26315,26316
1869_tarchetti_fosca_q1,28,1,Le,PRON,26318,26320
1869_tarchetti_fosca_q1,28,2,scrivevo,VERB,26321,26329
1869_tarchetti_fosca_q1,28,3,tutto,DET,26330,26335
1869_tarchetti_fosca_q1,28,4,il,DET,26336,26338
1869_tarchetti_fosca_q1,28,5,giorno,NOUN,26339,26345
1869_tarchetti_fosca_q1,28,6,",",PUNCT,26345,26346
1869_tarchetti_fosca_q1,28,7,le,PRON,26347,26349
1869_tarchetti_fosca_q1,28,8,scrivevo,VERB,26350,26358
1869_tarchetti_fosca_q1,28,9,cose,NOUN,26359,26363
1869_tarchetti_fosca_q1,28,10,strane,ADJ,26364,26370
1869_tarchetti_fosca_q1,28,11,",",PUNCT,26370,26371
1869_tarchetti_fosca_q1,28,12,immense,ADJ,26372,26379
1869_tarchetti_fosca_q1,28,13,",",PUNCT,26379,26380
1869_tarchetti_fosca_q1,28,14,inaudite,ADJ,26381,26389
1869_tarchetti_fosca_q1,28,15,.,PUNCT,26389,26390
1869_tarchetti_fosca_q1,29,1,Ero,AUX,26391,26394
1869_tarchetti_fosca_q1,29,2,spaventato,VERB,26395,26405
1869_tarchetti_fosca_q1,29,3,di,ADP,26406,26408
1869_tarchetti_fosca_q1,29,4,me,PRON,26409,26411
1869_tarchetti_fosca_q1,29,5,medesimo,ADJ,26412,26420
1869_tarchetti_fosca_q1,29,6,.,PUNCT,26420,26421
1869_tarchetti_fosca_q1,30,1,Spesso,ADV,26422,26428
1869_tarchetti_fosca_q1,30,2,la,DET,26429,26431
1869_tarchetti_fosca_q1,30,3,notte,NOUN,26432,26437
1869_tarchetti_fosca_q1,30,4,balzava,VERB,26438,26445
1869_tarchetti_fosca_q1,30,5-6,dal,_,26446,26449
1869_tarchetti_fosca_q1,30,5,da,ADP,,
1869_tarchetti_fosca_q1,30,6,il,DET,,
1869_tarchetti_fosca_q1,30,7,letto,NOUN,26450,26455
1869_tarchetti_fosca_q1,30,8,e,CCONJ,26456,26457
1869_tarchetti_fosca_q1,30,9,mi,PRON,26458,26460
1869_tarchetti_fosca_q1,30,10,gettava,VERB,26461,26468
1869_tarchetti_fosca_q1,30,11-12,sul,_,26469,26472
1869_tarchetti_fosca_q1,30,11,su,ADP,,
1869_tarchetti_fosca_q1,30,12,il,DET,,
1869_tarchetti_fosca_q1,30,13,pavimento,NOUN,26473,26482
1869_tarchetti_fosca_q1,30,14,come,ADV,26483,26487
1869_tarchetti_fosca_q1,30,15,per,ADP,26488,26491
1869_tarchetti_fosca_q1,30,16-17,tenderle,_,26492,26500
1869_tarchetti_fosca_q1,30,16,tender,VERB,26492,26498
1869_tarchetti_fosca_q1,30,17,le,PRON,26498,26500
1869_tarchetti_fosca_q1,30,18,le,DET,26501,26503
1869_tarchetti_fosca_q1,30,19,braccia,NOUN,26504,26511
1869_tarchetti_fosca_q1,30,20,",",PUNCT,26511,26512
1869_tarchetti_fosca_q1,30,21,come,ADV,26513,26517
1869_tarchetti_fosca_q1,30,22,per,ADP,26518,26521
1869_tarchetti_fosca_q1,30,23-24,esserle,_,26522,26529
1869_tarchetti_fosca_q1,30,23,esser,VERB,26522,26527
1869_tarchetti_fosca_q1,30,24,le,PRON,26527,26529
1869_tarchetti_fosca_q1,30,25,più,ADV,26530,26533
1869_tarchetti_fosca_q1,30,26,d',ADP,26534,26536
1869_tarchetti_fosca_q1,30,27,appresso,NOUN,26536,26544
1869_tarchetti_fosca_q1,30,28,.,PUNCT,26544,26545
1869_tarchetti_fosca_q1,31,1,La,DET,26546,26548
1869_tarchetti_fosca_q1,31,2,mia,DET,26549,26552
1869_tarchetti_fosca_q1,31,3,anima,NOUN,26553,26558
1869_tarchetti_fosca_q1,31,4,",",PUNCT,26558,26559
1869_tarchetti_fosca_q1,31,5,vuota,ADJ,26560,26565
1869_tarchetti_fosca_q1,31,6,da,ADP,26566,26568
1869_tarchetti_fosca_q1,31,7,tanto,DET,26569,26574
1869_tarchetti_fosca_q1,31,8,tempo,NOUN,26575,26580
1869_tarchetti_fosca_q1,31,9,",",PUNCT,26580,26581
1869_tarchetti_fosca_q1,31,10,si,PRON,26582,26584
1869_tarchetti_fosca_q1,31,11,era,AUX,26585,26588
1869_tarchetti_fosca_q1,31,12,gettata,VERB,26589,26596
1869_tarchetti_fosca_q1,31,13,con,ADP,26597,26600
1869_tarchetti_fosca_q1,31,14,furore,NOUN,26601,26607
1869_tarchetti_fosca_q1,31,15,su,ADP,26608,26610
1869_tarchetti_fosca_q1,31,16,quella,DET,26611,26617
1869_tarchetti_fosca_q1,31,17,preda,NOUN,26618,26623
1869_tarchetti_fosca_q1,31,18,.,PUNCT,26623,26624
1869_tarchetti_fosca_q1,32,1,Se,SCONJ,26625,26627
1869_tarchetti_fosca_q1,32,2,la,DET,26628,26630
1869_tarchetti_fosca_q1,32,3,sua,DET,26631,26634
1869_tarchetti_fosca_q1,32,4,pietà,NOUN,26635,26640
1869_tarchetti_fosca_q1,32,5,non,ADV,26641,26644
1869_tarchetti_fosca_q1,32,6,fosse,AUX,26645,26650
1869_tarchetti_fosca_q1,32,7,venuta,VERB,26651,26657
1869_tarchetti_fosca_q1,32,8,a,ADP,26658,26659
1869_tarchetti_fosca_q1,32,9-10,salvarmi,_,26660,26668
1869_tarchetti_fosca_q1,32,9,salvar,VERB,26660,26666
1869_tarchetti_fosca_q1,32,10,mi,PRON,26666,26668
1869_tarchetti_fosca_q1,32,11,",",PUNCT,26668,26669
1869_tarchetti_fosca_q1,32,12,io,PRON,26670,26672
1869_tarchetti_fosca_q1,32,13,mi,PRON,26673,26675
1869_tarchetti_fosca_q1,32,14,sarei,AUX,26676,26681
1869_tarchetti_fosca_q1,32,15,divorato,VERB,26682,26690
1869_tarchetti_fosca_q1,32,16,il,DET,26691,26693
1869_tarchetti_fosca_q1,32,17,cuore,NOUN,26694,26699
1869_tarchetti_fosca_q1,32,18,.,PUNCT,26699,26700
1869_tarchetti_fosca_q1,33,1,La,DET,26702,26704
1869_tarchetti_fosca_q1,33,2,rividi,NOUN,26705,26711
1869_tarchetti_fosca_q1,33,3,.,PUNCT,26711,26712
1869_tarchetti_fosca_q1,34,1,Il,DET,26713,26715
1869_tarchetti_fosca_q1,34,2,bel,ADJ,26716,26719
1869_tarchetti_fosca_q1,34,3,tempo,NOUN,26720,26725
1869_tarchetti_fosca_q1,34,4,era,AUX,26726,26729
1869_tarchetti_fosca_q1,34,5,ritornato,VERB,26730,26739
1869_tarchetti_fosca_q1,34,6,",",PUNCT,26739,26740
1869_tarchetti_fosca_q1,34,7,aprile,NOUN,26741,26747
1869_tarchetti_fosca_q1,34,8,era,AUX,26748,26751
1869_tarchetti_fosca_q1,34,9,finito,VERB,26752,26758
1869_tarchetti_fosca_q1,34,10,",",PUNCT,26758,26759
1869_tarchetti_fosca_q1,34,11,e,CCONJ,26760,26761
1869_tarchetti_fosca_q1,34,12,maggio,NOUN,26762,26768
1869_tarchetti_fosca_q1,34,13,fioriva,VERB,26769,26776
1869_tarchetti_fosca_q1,34,14,.,PUNCT,26776,26777
1869_tarchetti_fosca_q1,35,1,Risentii,VERB,26778,26786
1869_tarchetti_fosca_q1,35,2,tutte,DET,26787,26792
1869_tarchetti_fosca_q1,35,3,le,DET,26793,26795
1869_tarchetti_fosca_q1,35,4,febbri,NOUN,26796,26802
1869_tarchetti_fosca_q1,35,5-6,della,_,26803,26808
1869_tarchetti_fosca_q1,35,5,di,ADP,,
1869_tarchetti_fosca_q1,35,6,la,DET,,
1869_tarchetti_fosca_q1,35,7,primavera,NOUN,26809,26818
1869_tarchetti_fosca_q1,35,8,",",PUNCT,26818,26819
1869_tarchetti_fosca_q1,35,9,quel,DET,26820,26824
1869_tarchetti_fosca_q1,35,10,fuoco,NOUN,26825,26830
1869_tarchetti_fosca_q1,35,11,ardente,ADJ,26831,26838
1869_tarchetti_fosca_q1,35,12,che,PRON,26839,26842
1869_tarchetti_fosca_q1,35,13,il,DET,26843,26845
1869_tarchetti_fosca_q1,35,14,sole,NOUN,26846,26850
1869_tarchetti_fosca_q1,35,15,di,ADP,26851,26853
1869_tarchetti_fosca_q1,35,16,maggio,NOUN,26854,26860
1869_tarchetti_fosca_q1,35,17,trasfonde,VERB,26861,26870
1869_tarchetti_fosca_q1,35,18-19,nelle,_,26871,26876
1869_tarchetti_fosca_q1,35,18,in,ADP,,
1869_tarchetti_fosca_q1,35,19,le,DET,,
1869_tarchetti_fosca_q1,35,20,fibre,NOUN,26877,26882
1869_tarchetti_fosca_q1,35,21,",",PUNCT,26882,26883
1869_tarchetti_fosca_q1,35,22-23,nelle,_,26884,26889
1869_tarchetti_fosca_q1,35,22,in,ADP,,
1869_tarchetti_fosca_q1,35,23,le,DET,,
1869_tarchetti_fosca_q1,35,24,vene,NOUN,26890,26894
1869_tarchetti_fosca_q1,35,25,",",PUNCT,26894,26895
1869_tarchetti_fosca_q1,35,26-27,nel,_,26896,26899
1869_tarchetti_fosca_q1,35,26,in,ADP,,
1869_tarchetti_fosca_q1,35,27,il,DET,,
1869_tarchetti_fosca_q1,35,28,cuore,NOUN,26900,26905
1869_tarchetti_fosca_q1,35,29,.,PUNCT,26905,26906
1869_tarchetti_fosca_q1,36,1,I,DET,26907,26908
1869_tarchetti_fosca_q1,36,2,fiori,NOUN,26909,26914
1869_tarchetti_fosca_q1,36,3,sbocciavano,VERB,26915,26926
1869_tarchetti_fosca_q1,36,4,",",PUNCT,26926,26927
1869_tarchetti_fosca_q1,36,5,gli,DET,26928,26931
1869_tarchetti_fosca_q1,36,6,uccelli,NOUN,26932,26939
1869_tarchetti_fosca_q1,36,7,riprendevano,VERB,26940,26952
1869_tarchetti_fosca_q1,36,8,le,DET,26953,26955
1869_tarchetti_fosca_q1,36,9,loro,DET,26956,26960
1869_tarchetti_fosca_q1,36,10,canzoni,NOUN,26961,26968
1869_tarchetti_fosca_q1,36,11,",",PUNCT,26968,26969
1869_tarchetti_fosca_q1,36,12,le,DET,26970,26972
1869_tarchetti_fosca_q1,36,13,fanciulle,NOUN,26973,26982
1869_tarchetti_fosca_q1,36,14,–,PUNCT,26983,26984
1869_tarchetti_fosca_q1,36,15,fiori,NOUN,26985,26990
1869_tarchetti_fosca_q1,36,16,umani,ADJ,26991,26996
1869_tarchetti_fosca_q1,36,17,–,PUNCT,26997,26998
1869_tarchetti_fosca_q1,36,18,scherzavano,VERB,26999,27010
1869_tarchetti_fosca_q1,36,19,lungo,ADP,27011,27016
1869_tarchetti_fosca_q1,36,20,le,DET,27017,27019
1869_tarchetti_fosca_q1,36,21,aiuole,NOUN,27020,27026
1869_tarchetti_fosca_q1,36,22,;,PUNCT,27026,27027
1869_tarchetti_fosca_q1,36,23,dappertutto,ADV,27028,27039
1869_tarchetti_fosca_q1,36,24,l',DET,27040,27042
1869_tarchetti_fosca_q1,36,25,inno,NOUN,27042,27046
1869_tarchetti_fosca_q1,36,26-27,all',_,27047,27051
1869_tarchetti_fosca_q1,36,26,a,ADP,,
1869_tarchetti_fosca_q1,36,27,l',DET,,
1869_tarchetti_fosca_q1,36,28,amore,NOUN,27051,27056
1869_tarchetti_fosca_q1,36,29,era,AUX,27057,27060
1869_tarchetti_fosca_q1,36,30,cantato,VERB,27061,27068
1869_tarchetti_fosca_q1,36,31,.,PUNCT,27068,27069
1869_tarchetti_fosca_q1,37,1,Un,DET,27071,27073
1869_tarchetti_fosca_q1,37,2,giorno,NOUN,27074,27080
1869_tarchetti_fosca_q1,37,3-4,nel,_,27081,27084
1869_tarchetti_fosca_q1,37,3,in,ADP,,
1869_tarchetti_fosca_q1,37,4,il,DET,,
1869_tarchetti_fosca_q1,37,5,salire,VERB,27085,27091
1869_tarchetti_fosca_q1,37,6,la,DET,27092,27094
1869_tarchetti_fosca_q1,37,7,scala,NOUN,27095,27100
1869_tarchetti_fosca_q1,37,8,",",PUNCT,27100,27101
1869_tarchetti_fosca_q1,37,9,vidi,VERB,27102,27106
1869_tarchetti_fosca_q1,37,10,le,DET,27107,27109
1869_tarchetti_fosca_q1,37,11,sue,DET,27110,27113
1869_tarchetti_fosca_q1,37,12,stanze,NOUN,27114,27120
1869_tarchetti_fosca_q1,37,13,aperte,ADJ,27121,27127
1869_tarchetti_fosca_q1,37,14,",",PUNCT,27127,27128
1869_tarchetti_fosca_q1,37,15,essa,PRON,27129,27133
1869_tarchetti_fosca_q1,37,16,era,AUX,27134,27137
1869_tarchetti_fosca_q1,37,17,sola,ADJ,27138,27142
1869_tarchetti_fosca_q1,37,18,;,PUNCT,27142,27143
1869_tarchetti_fosca_q1,37,19-20,corsi,_,27144,27149
1869_tarchetti_fosca_q1,37,19,cor,VERB,27144,27147
1869_tarchetti_fosca_q1,37,20,si,PRON,27147,27149
1869_tarchetti_fosca_q1,37,21,verso,ADP,27150,27155
1869_tarchetti_fosca_q1,37,22,di,ADP,27156,27158
1869_tarchetti_fosca_q1,37,23,lei,PRON,27159,27162
1869_tarchetti_fosca_q1,37,24,",",PUNCT,27162,27163
1869_tarchetti_fosca_q1,37,25,e,CCONJ,27164,27165
1869_tarchetti_fosca_q1,37,26,mi,PRON,27166,27168
1869_tarchetti_fosca_q1,37,27,precipitai,VERB,27169,27179
1869_tarchetti_fosca_q1,37,28-29,alle,_,27180,27184
1869_tarchetti_fosca_q1,37,28,a,ADP,,
1869_tarchetti_fosca_q1,37,29,le,DET,,
1869_tarchetti_fosca_q1,37,30,sue,DET,27185,27188
1869_tarchetti_fosca_q1,37,31,ginocchia,NOUN,27189,27198
1869_tarchetti_fosca_q1,37,32,.,PUNCT,27198,27199
1869_tarchetti_fosca_q1,38,1,Essa,PRON,27200,27204
1869_tarchetti_fosca_q1,38,2,fece,VERB,27205,27209
1869_tarchetti_fosca_q1,38,3,atto,NOUN,27210,27214
1869_tarchetti_fosca_q1,38,4,di,ADP,27215,27217
1869_tarchetti_fosca_q1,38,5,fuggire,VERB,27218,27225
1869_tarchetti_fosca_q1,38,6,;,PUNCT,27225,27226
1869_tarchetti_fosca_q1,38,7,io,PRON,27227,27229
1869_tarchetti_fosca_q1,38,8,rimasi,VERB,27230,27236
1869_tarchetti_fosca_q1,38,9,immobile,ADJ,27237,27245
1869_tarchetti_fosca_q1,38,10-11,col,_,27246,27249
1869_tarchetti_fosca_q1,38,10,con,ADP,,
1869_tarchetti_fosca_q1,38,11,il,DET,,
1869_tarchetti_fosca_q1,38,12,volto,NOUN,27250,27255
1869_tarchetti_fosca_q1,38,13,celato,VERB,27256,27262
1869_tarchetti_fosca_q1,38,14,tra,ADP,27263,27266
1869_tarchetti_fosca_q1,38,15,le,DET,27267,27269
1869_tarchetti_fosca_q1,38,16,mani,NOUN,27270,27274
1869_tarchetti_fosca_q1,38,17,.,PUNCT,27274,27275
1869_tarchetti_fosca_q2,1,1,—,PUNCT,261365,261366
1869_tarchetti_fosca_q2,2,1,Voi,PRON,261367,261370
1869_tarchetti_fosca_q2,2,2,credete,VERB,261371,261378
1869_tarchetti_fosca_q2,2,3,con,ADP,261379,261382
1869_tarchetti_fosca_q2,2,4,ciò,PRON,261383,261386
1869_tarchetti_fosca_q2,2,5,di,ADP,261387,261389
1869_tarchetti_fosca_q2,2,6-7,farvi,_,261390,261395
1869_tarchetti_fosca_q2,2,6,far,VERB,261390,261393
1869_tarchetti_fosca_q2,2,7,vi,PRON,261393,261395
1869_tarchetti_fosca_q2,2,8,amare,VERB,261396,261401
1869_tarchetti_fosca_q2,2,9,",",PUNCT,261401,261402
1869_tarchetti_fosca_q2,2,10,di,ADP,261403,261405
1869_tarchetti_fosca_q2,2,11-12,farvi,_,261406,261411
1869_tarchetti_fosca_q2,2,11,far,VERB,261406,261409
1869_tarchetti_fosca_q2,2,12,vi,PRON,261409,261411
1869_tarchetti_fosca_q2,2,13,ammirare,VERB,261412,261420
1869_tarchetti_fosca_q2,2,14,;,PUNCT,261420,261421
1869_tarchetti_fosca_q2,2,15,la,DET,261422,261424
1869_tarchetti_fosca_q2,2,16,vostra,DET,261425,261431
1869_tarchetti_fosca_q2,2,17,vanità,NOUN,261432,261438
1869_tarchetti_fosca_q2,2,18,ha,VERB,261439,261441
1869_tarchetti_fosca_q2,2,19,forse,ADV,261442,261447
1869_tarchetti_fosca_q2,2,20,in,ADP,261448,261450
1869_tarchetti_fosca_q2,2,21,questa,DET,261451,261457
1869_tarchetti_fosca_q2,2,22,risoluzione,NOUN,261458,261469
1869_tarchetti_fosca_q2,2,23,una,DET,261470,261473
1869_tarchetti_fosca_q2,2,24,parte,NOUN,261474,261479
1869_tarchetti_fosca_q2,2,25,maggiore,ADJ,261480,261488
1869_tarchetti_fosca_q2,2,26,che,PRON,261489,261492
1869_tarchetti_fosca_q2,2,27,il,DET,261493,261495
1869_tarchetti_fosca_q2,2,28,vostro,DET,261496,261502
1869_tarchetti_fosca_q2,2,29,cuore,NOUN,261503,261508
1869_tarchetti_fosca_q2,2,30,;,PUNCT,261508,261509
1869_tarchetti_fosca_q2,2,31-32,disingannatevi,_,261510,261524
1869_tarchetti_fosca_q2,2,31,disingannate,VERB,261510,261522
1869_tarchetti_fosca_q2,2,32,vi,PRON,261522,261524
1869_tarchetti_fosca_q2,2,33,;,PUNCT,261524,261525
1869_tarchetti_fosca_q2,3,1,la,DET,261526,261528
1869_tarchetti_fosca_q2,3,2,mia,DET,261529,261532
1869_tarchetti_fosca_q2,3,3,stima,NOUN,261533,261538
1869_tarchetti_fosca_q2,3,4,",",PUNCT,261538,261539
1869_tarchetti_fosca_q2,3,5,il,DET,261540,261542
1869_tarchetti_fosca_q2,3,6,mio,DET,261543,261546
1869_tarchetti_fosca_q2,3,7,affetto,NOUN,261547,261554
1869_tarchetti_fosca_q2,3,8,non,ADV,261555,261558
1869_tarchetti_fosca_q2,3,9,attingono,VERB,261559,261568
1869_tarchetti_fosca_q2,3,10,alcuna,DET,261569,261575
1869_tarchetti_fosca_q2,3,11,forza,NOUN,261576,261581
1869_tarchetti_fosca_q2,3,12,da,ADP,261582,261584
1869_tarchetti_fosca_q2,3,13,questa,DET,261585,261591
1869_tarchetti_fosca_q2,3,14,falsa,ADJ,261592,261597
1869_tarchetti_fosca_q2,3,15,costanza,NOUN,261598,261606
1869_tarchetti_fosca_q2,3,16,.,PUNCT,261606,261607
1869_tarchetti_fosca_q2,4,1,—,PUNCT,261609,261610
1869_tarchetti_fosca_q2,5,1,Mi,PRON,261611,261613
1869_tarchetti_fosca_q2,5,2,conoscete,VERB,261614,261623
1869_tarchetti_fosca_q2,5,3,assai,ADV,261624,261629
1869_tarchetti_fosca_q2,5,4,male,ADV,261630,261634
1869_tarchetti_fosca_q2,5,5,—,PUNCT,261635,261636
1869_tarchetti_fosca_q2,5,6,diss',VERB,261637,261642
1869_tarchetti_fosca_q2,5,7,ella,PRON,261642,261646
1869_tarchetti_fosca_q2,5,8,.,PUNCT,261646,261647
1869_tarchetti_fosca_q2,6,1,—,PUNCT,261648,261649
1869_tarchetti_fosca_q2,6,2,Io,PRON,261650,261652
1869_tarchetti_fosca_q2,6,3,non,ADV,261653,261656
1869_tarchetti_fosca_q2,6,4,ho,AUX,261657,261659
1869_tarchetti_fosca_q2,6,5,creduto,VERB,261660,261667
1869_tarchetti_fosca_q2,6,6-7,al,_,261668,261670
1869_tarchetti_fosca_q2,6,6,a,ADP,,
1869_tarchetti_fosca_q2,6,7,il,DET,,
1869_tarchetti_fosca_q2,6,8,vostro,DET,261671,261677
1869_tarchetti_fosca_q2,6,9,amore,NOUN,261678,261683
1869_tarchetti_fosca_q2,6,10,quando,SCONJ,261684,261690
1869_tarchetti_fosca_q2,6,11,asserivate,VERB,261691,261701
1869_tarchetti_fosca_q2,6,12,d',ADP,261702,261704
1869_tarchetti_fosca_q2,6,13-14,amarmi,_,261704,261710
1869_tarchetti_fosca_q2,6,13,amar,VERB,261704,261708
1869_tarchetti_fosca_q2,6,14,mi,PRON,261708,261710
1869_tarchetti_fosca_q2,6,15,;,PUNCT,261710,261711
1869_tarchetti_fosca_q2,6,16,come,SCONJ,261712,261716
1869_tarchetti_fosca_q2,6,17,potrei,AUX,261717,261723
1869_tarchetti_fosca_q2,6,18-19,lusingarmi,_,261724,261734
1869_tarchetti_fosca_q2,6,18,lusingar,VERB,261724,261732
1869_tarchetti_fosca_q2,6,19,mi,PRON,261732,261734
1869_tarchetti_fosca_q2,6,20,di,ADP,261735,261737
1869_tarchetti_fosca_q2,6,21-22,accrescerlo,_,261738,261749
1869_tarchetti_fosca_q2,6,21,accrescer,VERB,261738,261747
1869_tarchetti_fosca_q2,6,22,lo,PRON,261747,261749
1869_tarchetti_fosca_q2,6,23,adesso,ADV,261750,261756
1869_tarchetti_fosca_q2,6,24,che,SCONJ,261757,261760
1869_tarchetti_fosca_q2,6,25,mi,PRON,261761,261763
1869_tarchetti_fosca_q2,6,26,sfuggite,VERB,261764,261772
1869_tarchetti_fosca_q2,6,27,?,PUNCT,261772,261773
1869_tarchetti_fosca_q2,7,1,Non,ADV,261774,261777
1869_tarchetti_fosca_q2,7,2,ho,AUX,261778,261780
1869_tarchetti_fosca_q2,7,3,voluto,AUX,261781,261787
1869_tarchetti_fosca_q2,7,4,mai,ADV,261788,261791
1869_tarchetti_fosca_q2,7,5,che,SCONJ,261792,261795
1869_tarchetti_fosca_q2,7,6,illudermi,VERB,261796,261805
1869_tarchetti_fosca_q2,7,7,.,PUNCT,261805,261806
1869_tarchetti_fosca_q2,8,1,Sono,AUX,261807,261811
1869_tarchetti_fosca_q2,8,2,io,PRON,261812,261814
1869_tarchetti_fosca_q2,8,3,che,SCONJ,261815,261818
1869_tarchetti_fosca_q2,8,4,vi,PRON,261819,261821
1869_tarchetti_fosca_q2,8,5,ho,AUX,261822,261824
1869_tarchetti_fosca_q2,8,6,amato,VERB,261825,261830
1869_tarchetti_fosca_q2,8,7,",",PUNCT,261830,261831
1869_tarchetti_fosca_q2,8,8,che,PRON,261832,261835
1869_tarchetti_fosca_q2,8,9,vi,PRON,261836,261838
1869_tarchetti_fosca_q2,8,10,amo,VERB,261839,261842
1869_tarchetti_fosca_q2,8,11,",",PUNCT,261842,261843
1869_tarchetti_fosca_q2,8,12,che,SCONJ,261844,261847
1869_tarchetti_fosca_q2,8,13,voglio,AUX,261848,261854
1869_tarchetti_fosca_q2,8,14-15,amarvi,_,261855,261861
1869_tarchetti_fosca_q2,8,14,amar,VERB,261855,261859
1869_tarchetti_fosca_q2,8,15,vi,PRON,261859,261861
1869_tarchetti_fosca_q2,8,16,.,PUNCT,261861,261862
1869_tarchetti_fosca_q2,9,1,È,AUX,261863,261864
1869_tarchetti_fosca_q2,9,2,un,DET,261865,261867
1869_tarchetti_fosca_q2,9,3,impegno,NOUN,261868,261875
1869_tarchetti_fosca_q2,9,4,che,PRON,261876,261879
1869_tarchetti_fosca_q2,9,5,ho,AUX,261880,261882
1869_tarchetti_fosca_q2,9,6,contratto,VERB,261883,261892
1869_tarchetti_fosca_q2,9,7,con,ADP,261893,261896
1869_tarchetti_fosca_q2,9,8,la,DET,261897,261899
1869_tarchetti_fosca_q2,9,9,mia,DET,261900,261903
1869_tarchetti_fosca_q2,9,10,coscienza,NOUN,261904,261913
1869_tarchetti_fosca_q2,9,11,.,PUNCT,261913,261914
1869_tarchetti_fosca_q2,10,1,Voglio,VERB,261915,261921
1869_tarchetti_fosca_q2,10,2,che,SCONJ,261922,261925
1869_tarchetti_fosca_q2,10,3,ci,PRON,261926,261928
1869_tarchetti_fosca_q2,10,4,crediate,VERB,261929,261937
1869_tarchetti_fosca_q2,10,5,",",PUNCT,261937,261938
1869_tarchetti_fosca_q2,10,6,vi,PRON,261939,261941
1869_tarchetti_fosca_q2,10,7,costringerò,VERB,261942,261953
1869_tarchetti_fosca_q2,10,8,a,ADP,261954,261955
1869_tarchetti_fosca_q2,10,9-10,crederci,_,261956,261964
1869_tarchetti_fosca_q2,10,9,creder,VERB,261956,261962
1869_tarchetti_fosca_q2,10,10,ci,PRON,261962,261964
1869_tarchetti_fosca_q2,10,11,.,PUNCT,261964,261965
1869_tarchetti_fosca_q2,11,1,Mi,PRON,261966,261968
1869_tarchetti_fosca_q2,11,2,sono,AUX,261969,261973
1869_tarchetti_fosca_q2,11,3,votata,VERB,261974,261980
1869_tarchetti_fosca_q2,11,4,a,ADP,261981,261982
1869_tarchetti_fosca_q2,11,5,voi,PRON,261983,261986
1869_tarchetti_fosca_q2,11,6,",",PUNCT,261986,261987
1869_tarchetti_fosca_q2,11,7,ho,AUX,261988,261990
1869_tarchetti_fosca_q2,11,8,risolto,VERB,261991,261998
1869_tarchetti_fosca_q2,11,9,di,ADP,261999,262001
1869_tarchetti_fosca_q2,11,10,morire,VERB,262002,262008
1869_tarchetti_fosca_q2,11,11,per,ADP,262009,262012
1869_tarchetti_fosca_q2,11,12,voi,PRON,262013,262016
1869_tarchetti_fosca_q2,11,13,.,PUNCT,262016,262017
1869_tarchetti_fosca_q2,12,1,Aveva,VERB,262018,262023
1869_tarchetti_fosca_q2,12,2,bisogno,NOUN,262024,262031
1869_tarchetti_fosca_q2,12,3,di,ADP,262032,262034
1869_tarchetti_fosca_q2,12,4,uno,DET,262035,262038
1869_tarchetti_fosca_q2,12,5,scopo,NOUN,262039,262044
1869_tarchetti_fosca_q2,12,6-7,nella,_,262045,262050
1869_tarchetti_fosca_q2,12,6,in,ADP,,
1869_tarchetti_fosca_q2,12,7,la,DET,,
1869_tarchetti_fosca_q2,12,8,vita,NOUN,262051,262055
1869_tarchetti_fosca_q2,12,9,",",PUNCT,262055,262056
1869_tarchetti_fosca_q2,12,10,l',PRON,262057,262059
